Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SOUTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),EAST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),NORTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),WEST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),CORE LIGHTS 1:Lights Electricity Rate [W](Hourly),PLENUM:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM:Zone Air Temperature [C](Hourly),SOUTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),SOUTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),SOUTH PERIMETER:Zone Air Temperature [C](Hourly),EAST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),EAST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),EAST PERIMETER:Zone Air Temperature [C](Hourly),NORTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),NORTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),NORTH PERIMETER:Zone Air Temperature [C](Hourly),WEST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),WEST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),WEST PERIMETER:Zone Air Temperature [C](Hourly),CORE:Zone Air System Sensible Heating Rate [W](Hourly),CORE:Zone Air System Sensible Cooling Rate [W](Hourly),CORE:Zone Air Temperature [C](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),SOUTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),CORE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),SOUTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),CORE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly) 
 11/17  13:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3607382139327,0.0,329.34409798766139,22.000072784110857,227.91294803137317,0.0,21.995490658416498,784.3538790818348,0.0,21.999999999974045,96.42916408469228,0.0,21.999999825820983,1381.8515828380442,0.0,21.999999999999884,5282.360665280809,0.0,390.2453211253556,571.1453650126754,2086.5551224747525,1130.883882527758,0.0,0.0,0.0,0.0,0.0 
 11/17  14:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.529334605350827,231.4451584389226,0.0,22.000019261018069,299.2551128695568,0.0,21.998464971527239,859.3705290296575,0.0,21.999999999995067,110.10819014913796,0.0,21.999999932801356,1324.9499082535722,0.0,21.999999999999984,5585.306251634939,122.46141825666527,471.4007703571628,607.271526288144,2057.8961974912106,1222.7453651014885,0.0,0.0,0.0,0.0,0.0 
 11/17  15:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65261507269701,0.0,0.0,21.980387210078168,0.0,0.0,21.344176334758818,0.0,0.0,21.166231280849919,0.0,0.0,22.138212574448415,0.0,0.0,21.214729583724706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  16:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.644857371547866,0.0,0.0,21.267137832399106,0.0,0.0,20.88641018619725,0.0,0.0,20.610144375768493,0.0,0.0,21.843225947866136,0.0,0.0,20.93009305823655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  17:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.586034095324693,0.0,0.0,20.650572756731579,0.0,0.0,20.497099394442448,0.0,0.0,20.25549391450408,0.0,0.0,21.32907570242469,0.0,0.0,20.624249584448955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  18:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.464262219114688,0.0,0.0,20.222198158465074,0.0,0.0,20.24983855219186,0.0,0.0,20.03998820357946,0.0,0.0,20.941710113302706,0.0,0.0,20.496844714760664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  19:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.328301087573168,0.0,0.0,19.881523702952934,0.0,0.0,20.03715198644305,0.0,0.0,19.847873813783126,0.0,0.0,20.64800250898739,0.0,0.0,20.376985632082638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  20:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18039922046133,0.0,0.0,19.595955491977145,0.0,0.0,19.824179749805024,0.0,0.0,19.649248040095175,0.0,0.0,20.395880223420226,0.0,0.0,20.244988525313955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  21:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.01561999231601,0.0,0.0,19.37681198093883,0.0,0.0,19.66646107555985,0.0,0.0,19.504269748974886,0.0,0.0,20.21497569383769,0.0,0.0,20.139165617501346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  22:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.849676206485026,0.0,0.0,19.295911003894277,0.0,0.0,19.60612900876282,0.0,0.0,19.460660736454586,0.0,0.0,20.141586625823789,0.0,0.0,20.1335870539523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  23:00:00,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.692128263900384,0.0,0.0,19.17994052384253,0.0,0.0,19.50448204264734,0.0,0.0,19.36890788725799,0.0,0.0,20.029854221587308,0.0,0.0,20.07114126509321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/17  24:00:00,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.537472053528768,0.0,0.0,19.124570768772967,0.0,0.0,19.457864704349846,0.0,0.0,19.332489295231516,0.0,0.0,19.978187350822297,0.0,0.0,20.05874214029987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  01:00:00,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39249119320145,0.0,0.0,18.998336389892804,0.0,0.0,19.340821131242188,0.0,0.0,19.217367733633848,0.0,0.0,19.85539927166236,0.0,0.0,19.947682671190205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  02:00:00,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25317906492175,0.0,0.0,18.95203295714435,0.0,0.0,19.2985819557161,0.0,0.0,19.180344270144287,0.0,0.0,19.81172672223961,0.0,0.0,19.919960359373623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  03:00:00,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.124520809199074,0.0,0.0,18.85932675686722,0.0,0.0,19.21062534896474,0.0,0.0,19.093276693377235,0.0,0.0,19.721696786398945,0.0,0.0,19.841342036698547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  04:00:00,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.99808869211924,0.0,0.0,18.804412999963714,0.0,0.0,19.15783174165322,0.0,0.0,19.042728613749114,0.0,0.0,19.66864641298369,0.0,0.0,19.799159991283927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  05:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.876516030651023,0.0,0.0,18.785594774925966,0.0,0.0,19.138645253799586,0.0,0.0,19.02854459007222,0.0,0.0,19.65079803866394,0.0,0.0,19.805646113292544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  06:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.759802441512368,0.0,0.0,18.758313805457474,0.0,0.0,19.110464337332297,0.0,0.0,19.004071910271887,0.0,0.0,19.623270866567635,0.0,0.0,19.795066098610783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  07:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.649825450548545,0.0,0.0,18.76862631257043,0.0,0.0,19.118219133221836,0.0,0.0,19.01736021934972,0.0,0.0,19.632669806598054,0.0,0.0,19.822428223243724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  08:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.55848737533829,3903.278766845053,0.0,21.635998289024415,1692.1519162479775,0.0,21.815450973883608,3752.8944845193379,0.0,21.808272643428965,1437.0001805640334,0.0,21.907356212580788,4303.30734972362,0.0,21.827025670436336,18802.80143985716,3967.099604700192,2015.2107229388217,2156.1594636711326,5262.838451040265,4297.962223366487,0.0,0.0,0.0,0.0,0.0 
 11/18  09:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.682455260532799,1793.9631221731389,0.0,21.9452404963048,722.0863938444518,0.0,21.961589243772328,1745.9834984152977,0.0,21.980623670314459,623.6006829695721,0.0,21.977253782351715,2083.3902768672785,0.0,21.98857510918515,10430.46183074495,1789.990737245638,989.2094983549591,1282.443538790593,3021.9403782691499,2243.34670394434,0.0,0.0,0.0,0.0,0.0 
 11/18  10:00:00,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.824038096139075,1441.1237342048044,0.0,21.994342133411629,581.6097855061835,0.0,21.993713557474405,1429.3032893935907,0.0,21.998915093933026,479.9590261032263,0.0,21.995339488665715,1867.4434437010023,0.0,21.99967502429465,9037.414865923709,1369.4067327121978,818.1714902475719,1103.2657790043255,2756.0946156827114,1886.9452741366336,0.0,0.0,0.0,0.0,0.0 
 11/18  11:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.057983365049919,0.0,1033.105975256306,21.998542713656769,254.82475098770466,0.0,21.99786032430267,1160.4571077126439,0.0,21.999793636706138,344.25670079790327,0.0,21.998200636541989,1586.3617346273259,0.0,21.999956306170679,6479.493039655291,0.0,464.9497961888754,917.2535483342067,2413.315674071764,1580.4430469201766,0.0,0.0,0.0,0.0,0.0 
 11/18  12:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.406471378284964,0.0,1793.543971833658,21.99935940112377,279.1454519808749,0.0,21.999555032176319,941.1577808261864,0.0,21.999979158308258,230.65891054729947,0.0,21.999559267160135,1350.8391765150637,0.0,21.999997116629076,5761.083700338285,0.0,463.76008391877346,753.7614173821817,2116.0789963772888,1323.9522285197732,0.0,0.0,0.0,0.0,0.0 
 11/18  13:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.81039473617941,0.0,2147.567653121227,21.99981823268378,241.15533100287304,0.0,21.999856596388246,791.4683729822409,0.0,21.999945547408044,28.46562592606324,0.0,21.999878074198884,1197.6862606115543,0.0,21.99994649892826,5046.827797842522,0.0,401.12191333098147,502.5551848778225,1901.9756478818918,1137.6440776115588,0.0,0.0,0.0,0.0,0.0 
 11/18  14:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.207012795544878,0.0,2375.4413398517965,21.99990071811345,255.49138966476768,0.0,21.999934627572246,781.404323371296,0.0,21.999969941306028,0.0,292.6779797503905,22.000067298161356,1033.3037205190186,0.0,21.99997332904558,4644.883479689206,0.0,426.7247530981581,204.11168543133693,1765.9705896203146,1144.5454773991278,0.0,0.0,0.0,0.0,0.0 
 11/18  15:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.554855675024933,0.0,0.0,23.930017103851836,0.0,0.0,21.39900456767382,0.0,0.0,21.192053873445184,0.0,0.0,23.42195948733182,0.0,0.0,21.34131884846157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  16:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.773407543233025,0.0,0.0,23.89063799894585,0.0,0.0,21.048687235186294,0.0,0.0,20.738432428210588,0.0,0.0,23.96373350400917,0.0,0.0,21.109529867376545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  17:00:00,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.835801238695724,0.0,0.0,22.664036660763096,0.0,0.0,20.672563816988398,0.0,0.0,20.40481999963534,0.0,0.0,23.083197944291947,0.0,0.0,20.996377155613069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  18:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.73556986083898,0.0,0.0,21.565020761033347,0.0,0.0,20.438929110648016,0.0,0.0,20.19487994416916,0.0,0.0,22.33061865815304,0.0,0.0,20.913656065152247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  19:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.564080124924595,0.0,0.0,20.80947172948629,0.0,0.0,20.192860161233296,0.0,0.0,19.974983527339327,0.0,0.0,21.64107893904269,0.0,0.0,20.725353360883774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  20:00:00,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.348277887799506,0.0,0.0,20.381384691763757,0.0,0.0,20.065190692890487,0.0,0.0,19.878719646633689,0.0,0.0,21.199172331562165,0.0,0.0,20.66077976002635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  21:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14059895650158,0.0,0.0,19.975145591397678,0.0,0.0,19.906472993680585,0.0,0.0,19.742681328308259,0.0,0.0,20.781486504521348,0.0,0.0,20.547584634193247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  22:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.939437079412174,0.0,0.0,19.744766151349258,0.0,0.0,19.812155461632164,0.0,0.0,19.66828292829083,0.0,0.0,20.55960560507983,0.0,0.0,20.49110905424517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  23:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75644839496158,0.0,0.0,19.5594629017214,0.0,0.0,19.71250577217652,0.0,0.0,19.582114450289575,0.0,0.0,20.387551776296769,0.0,0.0,20.422589667450706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/18  24:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.579101942479963,0.0,0.0,19.414695997941299,0.0,0.0,19.62826973717044,0.0,0.0,19.508363357683498,0.0,0.0,20.252877369001014,0.0,0.0,20.361940828244515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  01:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.404021947006929,0.0,0.0,19.30239626611844,0.0,0.0,19.558418005894148,0.0,0.0,19.44835291369974,0.0,0.0,20.149054114967645,0.0,0.0,20.33922230732078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.222443500182693,0.0,0.0,19.22148121197835,0.0,0.0,19.503495678687789,0.0,0.0,19.402730870505054,0.0,0.0,20.0709560811281,0.0,0.0,20.308597789845626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  03:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.049944606503538,0.0,0.0,19.09456344662068,0.0,0.0,19.396673139439004,0.0,0.0,19.297680310233966,0.0,0.0,19.946197077633827,0.0,0.0,20.187666892336116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.891925668464248,0.0,0.0,19.109852740935428,0.0,0.0,19.421392575010079,0.0,0.0,19.3330988905234,0.0,0.0,19.96314835025857,0.0,0.0,20.248431386508196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  05:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.751711369915346,0.0,0.0,19.065381999471318,0.0,0.0,19.383917062756085,0.0,0.0,19.300435594251036,0.0,0.0,19.918094206772286,0.0,0.0,20.216931595163787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  06:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.625900591560403,0.0,0.0,18.98766685668364,0.0,0.0,19.31404541507083,0.0,0.0,19.229235483889278,0.0,0.0,19.841918291690687,0.0,0.0,20.128033813673388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  07:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51550453696072,0.0,0.0,18.95189706599099,0.0,0.0,19.282839807944634,0.0,0.0,19.19829336341037,0.0,0.0,19.80736203375508,0.0,0.0,20.07870527909435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  08:00:00,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44261476757459,3601.202796690971,0.0,21.76262533845545,1499.2037322234795,0.0,21.83918152918277,3371.87442572257,0.0,21.840854313950378,1254.8247000103625,0.0,21.91559249565267,3718.228764475358,0.0,21.887407068925943,17006.653654705016,3666.1822891179115,1803.6251903768417,1929.2183702697997,4618.7326332908819,3885.3641975093166,0.0,0.0,0.0,0.0,0.0 
 11/19  09:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.586361105853315,1422.9917979563834,0.0,21.99999928307993,573.7930135957995,0.0,21.99999530927125,1309.4977751408224,0.0,21.999999980477637,452.7764241379782,0.0,21.9999920009385,1422.2412932419575,0.0,21.999999999691064,8042.037832709555,1320.8918317798066,758.7457835176535,976.9318882382071,2188.880870411874,1693.0564846217456,0.0,0.0,0.0,0.0,0.0 
 11/19  10:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.78259200691914,1144.6434572198505,0.0,21.999999808888963,454.37604936775736,0.0,21.999998390117779,1143.2577372333727,0.0,21.99999999625108,352.4329458101056,0.0,21.999996888488157,1499.9448622787859,0.0,21.99999999995799,7356.126242053555,1035.8975589411653,626.111194808172,850.1407670161602,2233.4139906991247,1507.0317564486653,0.0,0.0,0.0,0.0,0.0 
 11/19  11:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.026410955161709,812.3784548617859,0.0,21.999999949120818,329.0221219048144,0.0,21.999999448275003,867.2998843455362,0.0,21.999999999281376,225.435928889533,0.0,21.999998791747193,1330.7160443563262,0.0,21.999999999994306,6141.495643919251,691.2612507230716,476.0988432271515,673.8421670704665,2002.6146693500298,1194.147739408263,0.0,0.0,0.0,0.0,0.0 
 11/19  12:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.295237490613386,736.0205928280429,0.0,21.999999986483588,306.80802874350595,0.0,21.9999998113021,791.3154252974473,0.0,21.999999999862614,187.00870276883144,0.0,21.999999531804649,1315.756762465805,0.0,21.99999999999923,5829.643697301847,609.292079630754,442.6825481570365,613.0268516495233,1959.7152049162497,1101.3960388080155,0.0,0.0,0.0,0.0,0.0 
 11/19  13:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.563916544620829,622.0717234299609,0.0,21.99999999640879,270.58574950869299,0.0,21.999999935473939,701.6966259340052,0.0,21.99999999997374,129.35259839229549,0.0,21.999999818640459,1234.1713598643492,0.0,21.999999999999895,5348.293881860993,488.508084529389,392.82160480896359,528.122536802453,1843.9962501445153,991.314431435404,0.0,0.0,0.0,0.0,0.0 
 11/19  14:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.814367541917116,649.9181457279756,0.0,21.999999999045767,278.0609054320221,0.0,21.999999977939845,714.7351214379587,0.0,21.999999999994985,113.99874814836858,0.0,21.999999929775396,1201.5331731236557,0.0,21.999999999999984,5451.523897373678,523.1942178092343,413.97653810286399,540.1269565035992,1845.7776091040844,1024.9176017136272,0.0,0.0,0.0,0.0,0.0 
 11/19  15:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.019696708381454,0.0,0.0,21.272359439810637,0.0,0.0,21.37079090848905,0.0,0.0,21.24475498566502,0.0,0.0,21.726026278982709,0.0,0.0,21.24157887798092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  16:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.10993595358331,0.0,0.0,20.677975212523994,0.0,0.0,20.925622984407899,0.0,0.0,20.71102722674416,0.0,0.0,21.478687801941346,0.0,0.0,20.817025811587408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  17:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.128929005068505,0.0,0.0,20.246097992065854,0.0,0.0,20.543284747231469,0.0,0.0,20.333275442572118,0.0,0.0,21.063693937585243,0.0,0.0,20.607098148193438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  18:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.081334440641507,0.0,0.0,19.881695052880795,0.0,0.0,20.212517755914765,0.0,0.0,20.016221750964545,0.0,0.0,20.67337757858117,0.0,0.0,20.406301803764685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  19:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.98699946701211,0.0,0.0,19.652686885856686,0.0,0.0,19.99978122717549,0.0,0.0,19.822137736167183,0.0,0.0,20.465791266670654,0.0,0.0,20.297580014613759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  20:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.87855581614259,0.0,0.0,19.492484234317325,0.0,0.0,19.847461588914855,0.0,0.0,19.68539414962572,0.0,0.0,20.324370813765257,0.0,0.0,20.226814787151129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  21:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.764593026722549,0.0,0.0,19.374094350117124,0.0,0.0,19.7319567409465,0.0,0.0,19.582657786810647,0.0,0.0,20.215166249428657,0.0,0.0,20.16111579442406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  22:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65969042209637,0.0,0.0,19.298151579995549,0.0,0.0,19.656163920083978,0.0,0.0,19.517660824607977,0.0,0.0,20.14434215320957,0.0,0.0,20.114739331164274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  23:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.56708286969829,0.0,0.0,19.225553875975444,0.0,0.0,19.58449498199573,0.0,0.0,19.453196628522055,0.0,0.0,20.07669299171415,0.0,0.0,20.06817726213797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/19  24:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47881265332638,0.0,0.0,19.212024839721268,0.0,0.0,19.569042129453736,0.0,0.0,19.44670728824776,0.0,0.0,20.065953793231864,0.0,0.0,20.080872952838378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  01:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39953740833742,0.0,0.0,19.2026686551234,0.0,0.0,19.556894166732886,0.0,0.0,19.441744104039356,0.0,0.0,20.056753163136059,0.0,0.0,20.082586777391908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  02:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.336814843141704,0.0,0.0,19.196702607470419,0.0,0.0,19.548428689651094,0.0,0.0,19.437546249919998,0.0,0.0,20.049522527248887,0.0,0.0,20.06403238211952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  03:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.29261831782746,0.0,0.0,19.2598833084783,0.0,0.0,19.608471789313837,0.0,0.0,19.505346553773433,0.0,0.0,20.113582529254037,0.0,0.0,20.13784893220536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  04:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.262023033275314,0.0,0.0,19.222897424737949,0.0,0.0,19.57226929966973,0.0,0.0,19.468085094132439,0.0,0.0,20.075999642073908,0.0,0.0,20.085194859152684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  05:00:00,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.237093395775959,0.0,0.0,19.195710122848906,0.0,0.0,19.54723984438173,0.0,0.0,19.44070336679235,0.0,0.0,20.050468570432849,0.0,0.0,20.04272662864391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  06:00:00,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21708278214234,0.0,0.0,19.172162877187195,0.0,0.0,19.524739691978689,0.0,0.0,19.41623334942083,0.0,0.0,20.027095259437119,0.0,0.0,19.99986575357756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  07:00:00,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.20778766122721,0.0,0.0,19.209257963609937,0.0,0.0,19.55964584401733,0.0,0.0,19.453261242486886,0.0,0.0,20.062645580442714,0.0,0.0,20.016094379638554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/20  08:00:00,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.230415377567924,3384.925796477951,0.0,21.815115004752867,1387.5814233552574,0.0,21.895614809994293,3148.039795488381,0.0,21.884659361480425,1121.2546021329636,0.0,21.925566405925378,3926.2208356053326,0.0,21.88827583050432,15489.499955960331,3370.6373613352509,1549.7610138736239,1517.021582203655,4493.794633221544,3454.7543911859886,0.0,0.0,0.0,0.0,0.0 
