time,task_id,duration,cpu
2626579248647,160153214-1335,2626253600296,0.070435
2536627201064,160153214-1334,2536461154928,0.070435
2388708058210,160153214-1333,2388093874065,0.070435
2226704702389,160153214-1326,2226501106876,0.070435
1856695051811,160153214-1325,1856162073695,0.070435
2231254482957,160153214-1336,2230537359586,0.070435
2435047205353,160153214-1390,2434079710478,0.070435
1878914882895,160153214-1391,1878316016189,0.070435
2142758819955,160153214-1447,2142326538551,0.070435
1879549692846,160153214-1454,1879168642625,0.070435
1874177540103,160153214-1455,1874036386844,0.070435
2129356915609,160153214-1456,2129258253555,0.070435
1873471401023,160153214-1458,1873148305914,0.070435
2162506436939,160153214-1460,2162403890246,0.070435
2636609004639,160153214-1461,2635463273572,0.070435
2149790680810,160153214-1463,2149763639773,0.070435
1880163860779,160153214-1465,1879828120149,0.070435
2511335252097,160153214-1467,2511312371676,0.070435
2608563553023,160153214-1471,2607533358103,0.070435
2607847901310,160153214-1472,2607488129042,0.070435
2065251987561,160153214-1476,2064346039815,0.070435
2095791348229,160153214-1478,2095103923355,0.070435
2539424306588,160153214-1500,2539055753100,0.070435
2120810045248,160153214-1499,2120532098235,0.070435
2148311103228,160153214-1498,2147927929069,0.070435
1857491790497,160153214-1493,1857408385650,0.070435
1866019216848,160153214-1491,1865884210494,0.070435
2429541561685,160153214-1445,2428843900305,0.070435
2136511591732,160153214-1489,2135951685937,0.070435
2208354392047,160153214-1487,2207841814053,0.070435
2502900603896,160153214-1486,2502149979014,0.070435
1875123676340,160153214-1485,1875064472294,0.070435
2219608599953,160153214-1482,2219012391377,0.070435
2521069456761,160153214-1480,2520585808695,0.070435
2461203719649,160153214-1488,2460835692169,0.070435
2385089293696,160153214-1296,2384739823379,0.070435
2461175725026,160153214-1444,2461046396236,0.070435
2564043945005,160153214-1442,2563640207355,0.070435
1867481961664,160153214-1392,1867292876332,0.070435
2502308588194,160153214-1395,2501600972034,0.070435
1879672388443,160153214-1396,1879017160755,0.070435
2180994979896,160153214-1401,2180865658676,0.070435
2390781341769,160153214-1402,2390705427753,0.070435
2500571667833,160153214-1403,2500505302384,0.070435
2243797156248,160153214-1404,2243390153998,0.070435
2137020736346,160153214-1405,2136895241897,0.070435
2248647399759,160153214-1406,2247936400166,0.070435
2439671876097,160153214-1407,2439587628853,0.070435
2049277224682,160153214-1408,2048683585424,0.070435
2222411673717,160153214-1416,2221888414597,0.070435
2049109934250,160153214-1417,2048974582096,0.070435
1863143549740,160153214-1418,1863041925580,0.070435
1875627447092,160153214-1441,1875484224147,0.070435
1877984909462,160153214-1440,1877814387139,0.070435
2513606067161,160153214-1439,2513283454040,0.070435
1878372663253,160153214-1438,1878074108145,0.070435
1867995465985,160153214-1437,1867657167888,0.070435
2346013466967,160153214-1443,2345387177403,0.070435
2138039410886,160153214-1435,2137997517076,0.070435
2335378533579,160153214-1427,2334763856981,0.070435
1863930316901,160153214-1426,1863875212800,0.070435
1884398333231,160153214-1425,1884006033920,0.070435
1862614541974,160153214-1424,1846545340474,0.070435
2526519623100,160153214-1419,2525980735745,0.070435
2615383278223,160153214-1430,2614960242160,0.070435
1960082357294,160153214-1294,1959933820001,0.070435
2229698965195,160153214-1289,2229657256995,0.070435
2432926444813,160153214-1135,2432624690456,0.070435
2408041454772,160153214-1140,2407719205250,0.070435
2599523482632,160153214-1148,2598830803995,0.070435
2215589341439,160153214-1155,2215168916811,0.070435
1968720580540,160153214-1166,1967767170632,0.070435
1866587161370,160153214-1168,1866313565050,0.070435
1881719879629,160153214-1173,1881463293560,0.070435
1856672265208,160153214-1177,1856623155204,0.070435
1860066155852,160153214-1132,1859780824407,0.070435
1879273533591,160153214-1131,1878668521570,0.070435
2526067751466,160153214-1081,2525621705279,0.070435
2303955055801,160153214-1090,2298505402695,0.070435
2672634706031,160153214-1091,2672204185054,0.070435
2630843434727,160153214-1104,2630248130739,0.070435
2044543483841,160153214-1107,2044090178786,0.070435
2521146722409,160153214-1127,2520509851913,0.070435
2154605000818,160153214-1123,2154521480622,0.070435
2596433226021,160153214-1120,2595987012915,0.070435
1872953686192,160153214-1116,1872510108395,0.070435
2331782243905,160153214-1111,2331425023409,0.070435
1861876371528,160153214-1110,1861853336895,0.070435
1864720348279,160153214-1109,1864400912265,0.070435
1869478461424,160153214-1117,1869146206332,0.070435
2604716135220,160153214-1180,2604341635024,0.070435
2213843622523,160153214-1182,2213528329522,0.070435
2248258579702,160153214-1247,2247939073047,0.070435
2510266862331,160153214-1249,2509991876599,0.070435
2095778437628,160153214-1250,2095394396943,0.070435
2253552031325,160153214-1251,2253426240576,0.070435
1971010547998,160153214-1253,1970119317081,0.070435
2421435294420,160153214-1254,2421190231144,0.070435
2080358712038,160153214-1255,2079988961433,0.070435
1878432617704,160153214-1256,1878159505704,0.070435
2660397582699,160153214-1257,2649951583212,0.070435
1875458399173,160153214-1266,1875009648370,0.070435
2144294025004,160153214-1270,2144293402875,0.070435
2615895237929,160153214-1288,2615159626670,0.070435
2397257458073,160153214-1282,2396288715636,0.070435
2143719264099,160153214-1281,2143700662615,0.070435
2095728359175,160153214-1279,2074934574099,0.070435
2465092963836,160153214-1243,2464996244724,0.070435
2332867937434,160153214-1277,2332678056768,0.070435
2316862144441,160153214-1274,2316539835026,0.070435
2252382459375,160153214-1272,2251732176204,0.070435
1874046248714,160153214-1271,1873877965768,0.070435
1858297759297,160153214-1278,1857952984581,0.070435
1866020200755,160153214-1291,1865921764631,0.070435
1865090521423,160153214-1242,1864955799293,0.070435
1858886304000,160153214-1184,1858821765695,0.070435
2324183083467,160153214-1188,2323789497876,0.070435
2421709561370,160153214-1190,2421391710702,0.070435
2596825810227,160153214-1191,2596384805083,0.070435
2672333595313,160153214-1194,2671783128218,0.070435
2492836956468,160153214-1196,2492511741780,0.070435
2610783524032,160153214-1197,2610372893939,0.070435
2430565990926,160153214-1208,2430130006508,0.070435
1856850042780,160153214-1236,1856833550088,0.070435
2043651079376,160153214-1241,2042986655237,0.070435
2146429634127,160153214-1228,2145716088950,0.070435
1956849848151,160153214-1225,1956790864645,0.070435
2560680189087,160153214-1223,2559456699985,0.070435
2386122279633,160153214-1210,2385463969755,0.070435
1857541546643,160153214-1232,1857415634868,0.070435
2211742567797,2476368125-200,2211036221581,0.035217
2161157059756,2476368125-201,2161151205959,0.035217
1853018002088,2476368125-203,1852934112962,0.035217
2530840337845,5847761225-40,2485851123691,0.044250
1386039855233,5847761225-38,1357806718605,0.044250
630039840829,5847761225-37,593567971996,0.044250
2098839851983,5847761225-35,2065855254032,0.044250
738039849046,5847761225-33,686613606139,0.044250
9223372036854775807,5847761225-31,2631916921539,0.044250
2271639921419,5847761225-30,2186336696450,0.044250
1342839854160,5847761225-29,1295790963361,0.044250
2250039893929,5847761225-28,2204628110459,0.044250
2660439848680,5847761225-26,2554098010449,0.044250
2422839903418,5847761225-25,2315999080934,0.044250
2617239913003,5847761225-23,2612428512199,0.044250
2530840337845,5847761225-44,2407255579263,0.044250
673240161689,5847761225-43,591971875260,0.044250
1990839854013,5847761225-42,1939385742169,0.044250
2451787388799,5825372062-87,2451760375958,0.002201
2451793825087,5825372062-84,2451792317373,0.002201
2451908012795,5825372062-81,2451906515603,0.002201
1299639857707,4741125922-387,1298085633852,0.009598
2451788952468,5825372062-78,2451788219732,0.002201
2451790348579,5825372062-76,2451787818636,0.002201
2451821346426,5825372062-74,2451747720097,0.002201
2492351158248,5825372062-73,2492322211778,0.002201
2451815958019,5825372062-71,2451810724645,0.002201
2570983714990,5825372062-69,2570980433527,0.002201
2676586930814,5825372062-77,2676582526493,0.002201
2451790913973,5825372062-90,2451789698930,0.002201
2658537111666,5825372062-93,2658536151692,0.002201
1969094581585,4741125922-325,1947606049134,0.009598
2250039893929,5847761225-22,2189297443427,0.044250
889239841823,5847761225-19,861280759811,0.044250
2250039893929,5847761225-18,2187681555770,0.044250
2250039893929,5847761225-16,2174558204714,0.044250
1299639857707,5847761225-15,1226848220168,0.044250
2358039842053,5847761225-14,2308570173396,0.044250
2250039893929,5847761225-11,2220959073876,0.044250
2643325231140,5825372062-94,2643304761460,0.002201
2451788524593,5825372062-96,2451787760065,0.002201
2451796387799,5825372062-97,2451785074705,0.002201
1906125218481,5847761225-10,1823062192850,0.044250
1203825514543,5847761225-48,1190792485964,0.044250
2163639858807,5847761225-97,2103889158063,0.044250
2509239843474,5847761225-93,2467086639911,0.044250
1040439882263,5847761225-92,1021633107803,0.044250
2055639858043,5847761225-89,1994791985647,0.044250
2077240187693,4740649776-260,1732526216552,0.006607
2395962452406,4740649776-261,2065521175065,0.006607
1901878188577,4740649776-263,1573676196362,0.006607
1901888143259,4740649776-265,1569855340553,0.006607
2053669912478,4740649776-266,1725154799583,0.006607
2346335778248,4740649776-268,1996791544781,0.006607
2228439842875,4740649776-269,1892869608800,0.006607
2342541011359,6109440798-35,2342359313548,0.035217
1852069022270,6109440798-33,1852021232926,0.035217
2135316240742,6109440798-29,2134945038359,0.035217
1851943808341,6109440798-21,1851943501583,0.035217
1852990801397,6109440798-16,1852920251847,0.035217
1234839884985,5847761225-87,1194706573599,0.044250
2142039849438,5847761225-64,2085728055722,0.044250
2422839903418,5847761225-63,1314612660176,0.044250
9223372036854775807,5847761225-62,2632237453199,0.044250
2612989811875,5847761225-61,2552351451293,0.044250
2185239879773,5847761225-60,2068709439269,0.044250
2617239913003,5847761225-53,2572170655583,0.044250
2006749137561,5847761225-54,1985938813013,0.044250
2358039842053,5847761225-55,2295244877702,0.044250
1105239845219,5847761225-65,1104344122737,0.044250
2358039842053,5847761225-59,2247392307440,0.044250
2451793076794,5825372062-68,2451791967000,0.002201
2250039893929,5847761225-68,2206823950326,0.044250
2595639843116,5847761225-85,2512166593856,0.044250
2185239879773,5847761225-76,2080004946885,0.044250
2595639843116,5847761225-70,2492382119237,0.044250
2206839859444,5847761225-71,2151904729623,0.044250
2045187474653,4740649776-258,1710157339621,0.006607
2460803271895,5825372062-67,2460735336702,0.002201
9223372036854775807,5563095401-32,2647593626367,0.001406
2617239913002,5563095401-31,2534463788002,0.122803
1776493878552,5563095401-30,1755611599878,0.001406
2011405652438,5563095401-27,1935143607452,nan
1776246620642,5563095401-25,1776246441110,0.011429
2422839903419,5725519813-12,2391366869246,0.022430
2250039893929,5563095401-24,2207731901234,0.142578
1776200548240,5563095401-23,1741219913774,0.011292
1776053178742,5563095401-21,1720610514090,0.001406
2250039893929,5563095401-19,2180451345848,0.001406
1775928004997,5563095401-17,1707518503713,0.001406
2422839903419,5563095401-14,2388106183983,nan
1775552822677,5563095401-10,1775550604837,0.001406
1774839857114,5725519813-29,1704363294966,0.011292
1580439846716,5725519813-28,1555750876192,nan
1666839845482,5725519813-27,1639870879271,0.001406
2336440004542,5725519813-25,2280508732367,nan
2422839903419,5725519813-22,2356304958302,nan
781239857247,5725519813-13,705189270474,0.001406
823332173754,5725519813-15,787199440337,nan
2163639858807,5725519813-18,2123780605424,0.001490
1602040287840,5725519813-20,1559648456266,0.032410
1969239850551,5725519813-21,1870106584942,0.014969
2496707712674,5725526490-13,2477126492541,0.064819
2554657777088,5006236528-83,2554655871751,0.003853
2678026965459,5006236528-90,2650360089496,0.003853
2539293293700,5006236528-98,2500948200126,0.003853
2539295717999,5006236528-92,2521915353695,0.003853
2496741395416,5725526490-15,2481097217880,0.064819
2548572020239,5825372062-46,2548559530888,0.002201
2451797016970,5825372062-43,2451795852574,0.002201
2650042121757,5825372062-40,2650036249673,0.002201
2451790348570,5825372062-39,2451788978306,0.002201
2632855343101,5825372062-38,2632853014520,0.002201
2459104008437,5825372062-33,2459003487446,0.002201
2451789638974,5825372062-29,2451788458716,0.002201
2626247590682,5825372062-27,2626236046339,0.002201
2647694843468,5825372062-47,2647690077291,0.002201
2570254556803,5825372062-54,2570224787227,0.002201
2510686363911,5825372062-66,2510685543393,0.002201
2451789232773,5825372062-64,2451776301736,0.002201
2530052807683,5825372062-63,2530051883908,0.002201
2451793153449,5825372062-61,2451772708445,0.002201
2451791625698,5825372062-56,2451785955515,0.002201
2451798999567,5825372062-59,2451737925195,0.002201
2524242011650,5823956697-13,2519908527819,0.010559
2603406704728,5823956697-12,2556345105230,0.010559
2379640718624,5823956697-10,2344543620171,0.010559
2497156399795,5725526490-28,2494065618031,0.064819
2497134859587,5725526490-27,2470165123477,0.064819
2497097896125,5725526490-25,2484365798742,0.064819
2497054128495,5725526490-23,2484398767603,0.064819
2496763446595,5725526490-16,2473299571372,0.064819
2496781966521,5725526490-17,2464557486149,0.064819
2496958360470,5725526490-18,2496952991991,0.064819
2496976888915,5725526490-19,2480902088124,0.064819
954039845622,5823956697-15,901795025871,0.010559
2497017389229,5725526490-21,2475960271333,0.064819
2497035920107,5725526490-22,2452100247526,0.064819
1299639857707,5823956697-16,1278091560032,0.010559
2451819527194,5825372062-13,2451815885135,0.002201
2451790913970,5825372062-26,2451775954982,0.002201
2621987850268,5825372062-12,2621977880469,0.002201
2451873361138,5825372062-16,2451868091429,0.002201
2451790913976,5825372062-17,2451788877197,0.002201
2451811950412,5825372062-22,2451762737233,0.002201
2617779119500,5825372062-25,2617772159775,0.002201
2573991443870,4740649776-257,2237162526703,0.006607
2121540782335,6109440798-41,2121513022042,0.035217
1969239850552,4740649776-254,1754525643955,0.006607
2379771762446,6466780321-19,2322120296216,0.011398
2410756223499,4422663195-865,2410463994908,0.029053
2379533585237,6466780321-13,2325196783503,0.001490
2139707990948,6179600934-18,2127953498324,0.010483
2410496856893,4422663195-780,2410362028299,0.029053
2444439878052,6466780321-33,2309233878202,0.011292
2380315961664,6466780321-30,2282841921645,nan
2380161980820,6466780321-26,2298792375444,0.002640
2410609111595,4422663195-824,2409641254499,0.029053
2410804715399,4422663195-886,2410485779899,0.029053
2034039842947,6144146831-80,2031695368562,0.044006
1882839841688,6144146831-79,1881894740199,0.016205
2574039840160,6144146831-76,2542596507771,0.044006
1518370965102,6144146831-70,1514695049132,0.044006
2411031451559,4422663195-938,2410840756589,0.029053
921578549038,6179600934-15,901794850065,0.010483
2524242123952,6179600934-13,2519908526982,0.010483
2655119548349,6179600934-11,2617899574110,0.010483
2377893158730,6179600934-10,2366143216509,0.010483
2499390297317,4422663195-773,2498903588887,0.029053
2410111260975,4422663195-640,2409930679286,0.029053
1558839848716,6548249438-48,1555802131522,0.065308
2410208953754,4422663195-654,2410003726350,0.029053
2574066445802,6548249438-51,2533113531286,nan
997239872530,6548249438-44,950022267644,0.022614
2482163092052,4422663195-661,2481858357592,0.029053
9223372036854775807,6548249438-41,2647434966966,0.008499
2410441981154,4422663195-666,2408946694863,0.029053
716439850822,6548249438-67,705930762562,0.022217
2668443748452,4422663195-610,2668246943063,0.029053
2519187180747,4422663195-627,2518858244491,0.029053
694839863153,6548249438-56,676995277313,0.002640
2055639858044,6548249438-58,1996709936510,0.001406
2410140177678,4422663195-612,2409909101930,0.029053
2509239843475,6548249438-16,2486934492691,0.022430
2676986580445,4142561493-53,2667374675709,0.008102
2358039842053,6548249438-13,2335403257222,0.011292
2638839843316,6466780321-47,2584014049827,0.007919
2410650581748,4422663195-715,2410056137653,0.029053
2380636451077,6466780321-38,2344380129789,0.001406
2410503537223,4422663195-757,2410295660429,0.029053
2381052977051,6466780321-45,2351398412765,0.000000
2466040370748,6466780321-46,2434315862729,nan
2410227129945,4422663195-683,2410067703526,0.029053
2660439848681,6548249438-19,2639108204792,0.003849
2271639921419,6548249438-24,2215893769252,0.000000
1947639840606,6548249438-29,1924103089659,0.001406
2487639851440,6548249438-22,2457024980997,0.032410
2250039893928,6144145845-25,2218602701087,0.044250
500439878300,6144145845-14,461352769858,0.044250
2638839843317,6144145845-13,2503293741449,0.044250
2666227349685,6144145845-12,2632876150809,0.044250
2444439878052,6144145845-11,2333575555517,0.044250
1558839848716,6144145845-57,1543061476348,0.044250
0,6144145845-46,0,0.044250
2098839851984,6144145845-45,2067741922213,0.044250
2085709002063,6144145845-42,2076264664931,0.044250
2595639843115,6144145845-40,2495911043025,0.044250
910839842577,6144145845-27,878170655081,0.044250
2271639921419,6144145845-29,2199555577841,0.044250
1666839845481,6144145845-37,1629301936716,0.044250
2637276766395,6109440798-93,2637183354541,0.035217
1852586571418,6109440798-92,1852576039393,0.035217
1901533053699,4740649776-217,1890672772153,0.006607
1979911411670,6109440798-55,1979585262005,0.035217
2230550525212,6109440798-54,2230138053440,0.035217
2403325261183,6109440798-53,2402676742100,0.035217
2060801587944,6109440798-47,2060466178904,0.035217
2218343093833,6109440798-43,2217716987332,0.035217
1901803322015,4740649776-252,1694875555520,0.006607
2163639858808,4740649776-251,1943851845406,0.006607
1901795447852,4740649776-249,1694868289349,0.006607
2615656468580,4740649776-247,2396855524245,0.006607
1901782255118,4740649776-246,1694856308162,0.006607
1852129371114,6109440798-44,1852116565417,0.035217
2271639921419,6144145845-58,2188590036708,0.044250
2358091654097,6109440798-74,2357994846882,0.035217
1852423030927,6109440798-73,1852352889443,0.035217
2585247373716,6109440798-58,2584750066422,0.035217
1852224310372,6109440798-59,1852223449802,0.035217
2522504007745,6109440798-61,2522482182949,0.035217
2609428484153,6109440798-57,2608837926490,0.035217
1901506881912,4740649776-210,1873120893726,0.006607
2003691905645,6144145845-63,1953692231799,0.044250
482438116440,4618484341-140,482167758086,0.061218
1517889024131,6144146831-27,1506818698169,0.044006
1710039846307,6144146831-26,1667033401073,0.044006
2466040370747,6144146831-21,2445044909835,0.044006
1645239896327,6144146831-37,1629301529011,0.044006
2574039840160,6144146831-40,2534361510776,0.044006
2530840337844,6144146831-62,2499172662243,0.044006
2422839903419,6144146831-59,2401294289792,0.044006
2336440004542,6144146831-56,2306233732490,0.044006
2314839845868,6144146831-43,2288636814303,0.044006
2077240187693,6144146831-45,2067741239165,0.044006
2088177082826,4618484341-125,2087628506489,0.061218
2142039849439,6144146831-19,2106476264522,0.044006
2401239878016,6144146831-16,2385571269216,0.044006
2055639858044,6144145845-80,2020468778474,0.044250
1645239896327,6144145845-74,1588218845372,0.044250
2617239913002,6144145845-73,2574387281664,0.044250
1321239842868,6144145845-71,1282499784450,0.044250
1662260075297,6144145845-65,1592702200634,0.044250
1126839869085,6144145845-67,1087389373478,0.044250
9223372036854775807,6144145845-88,2581439699934,0.044250
1517688701557,6144146831-14,1500201331411,0.044006
2535575737416,4618485962-125,2534961176505,0.059875
2444439878052,6144145845-97,2429159264848,0.044250
2535962779646,4618485962-159,2535600448717,0.059875
2535760245488,4618485962-140,2535421058931,0.059875
2535844248446,4618485962-151,2535704559803,0.059875
2454831796191,5006235315-10,2454830436241,0.004402
2098839851984,4982357443-97,2058275571547,0.002377
2163639858808,4982357443-93,2122675700496,0.003433
2314839845869,4982357443-92,2290634343045,0.002201
1714674030829,4982357443-90,1704427430111,0.008102
1714942433354,4982357443-87,1709370698677,0.004578
1714666558262,4982357443-86,1697741768258,0.027283
1714720793653,4982357443-85,1698514527288,0.003960
2055639858044,4982357443-82,2033457048830,0.004051
1714662073863,4982357443-78,1700484856304,0.001585
1714767260737,4982357443-76,1704318176629,0.001410
1714678801367,4982357443-72,1697610415172,0.002640
2617239913003,4982357443-80,2595549037621,0.001144
2454914267634,5006235315-11,2454850368965,0.003696
2607527575554,5006235496-13,2597459083576,0.000405
2634248669137,5006235496-11,2634212354356,0.004135
2454920574061,5006235315-12,2440351685606,0.005196
2454948358903,5006235315-13,2452291952928,0.012680
2464455644291,5006235492-13,2444289503281,0.003960
1714728617405,4982357443-69,1708337880827,0.003082
2509239843474,4982357443-52,2481930712080,0.008545
2422839903419,4982357443-51,2402868381511,0.003876
2401239878017,4982357443-50,2364318965119,0.040527
1714944176953,4982357443-49,1704424211215,0.004051
9223372036854775807,4982357443-44,2644429677437,0.038757
2185239879774,4982357443-40,2156495816498,0.004227
2487639851440,4982357443-39,2465317492854,0.004227
2487639851440,4982357443-38,2465882277502,0.002026
1714712801404,4982357443-37,1714083128129,0.003433
2250039893929,4982357443-36,2225779737906,0.007133
2487639851440,4982357443-33,2470950401318,0.003258
2574039840161,4982357443-31,2560248156650,0.003788
2444439878052,4982357443-53,2428322407442,0.002026
2293239841389,4982357443-68,2266877448137,0.010132
2073781260939,4982357443-67,1111902802115,0.003345
2073781260939,4982357443-64,2046561396693,0.030548
1714949796491,4982357443-63,1700736266655,0.006432
2509239843474,4982357443-54,2478595109275,0.010132
1714658758978,4982357443-58,1708541198368,0.024048
1714931682065,4982357443-60,1702409794439,0.021667
2659673928559,5006236528-20,2653325685711,0.003853
2609903911836,5006236528-19,2606270583783,0.003853
2621492808418,5006236528-18,2601381218479,0.003853
2676252235546,5006236528-25,2652089707890,0.003853
2539293293711,5006236528-10,2500019965486,0.003853
2517197976107,5006235496-14,2517109086848,0.000405
2422839903419,4982357443-27,2384049452175,0.008270
1714643816666,4982357443-26,1693675951978,0.006607
1714635587951,4982357443-25,1695061900622,0.028534
1558839848716,4882216152-47,1547794983703,0.016205
954039845621,4882216152-46,924208350798,0.016205
2466040370748,4882216152-45,2423199240357,0.016205
2250039893928,4882216152-44,2205432836507,0.016205
2530840337844,4882216152-42,2406668594787,0.016205
2617239913003,4882216152-40,2507947024923,0.016205
2358039842052,4882216152-37,2260419169237,0.016205
2617239913003,4882216152-35,2502284591395,0.016205
2336440004542,4882216152-31,2214811191576,0.016205
1515639864257,4882216152-49,1438079645605,0.016205
2271639921418,4882216152-30,2199082789681,0.016205
1645239896328,4882216152-27,1612477854469,0.016205
9223372036854775807,4882216152-26,2571688043375,0.016205
2271639921418,4882216152-20,2220723100782,0.016205
2617239913003,4882216152-19,2585500657314,0.016205
2142039849439,4882216152-16,2106240650514,0.016205
2017606843226,4882216152-15,1966366402250,0.016205
1990839854013,4882216152-14,1929889870710,0.016205
2422839903418,4882216152-13,2301837492145,0.016205
2657537366143,5006236528-118,2621642989823,0.003853
2358039842053,4879540324-19,2339925028759,0.016205
2445277369815,4879540324-18,2444050810029,0.007660
1494039883266,4882216152-51,1451186145718,0.016205
2444439878051,4882216152-57,2367875501745,0.016205
2077240187693,4882216152-94,2010864013196,0.016205
2379640718624,4882216152-90,2252027410324,0.016205
1753239843821,4882216152-89,1727213866875,0.016205
2595639843115,4882216152-82,2519647611282,0.016205
1386039855233,4882216152-79,1367875833548,0.016205
1818039885759,4882216152-77,1801560378669,0.016205
2533624694888,4882216152-58,2442444694197,0.016205
2250039893928,4882216152-59,2197147234773,0.016205
2250039893928,4882216152-62,2198112174096,0.016205
1018839846235,4882216152-64,1005410248858,0.016205
2582020296635,4879540324-17,2568133871857,0.012955
2660358259895,4882216152-65,2524891189706,0.016205
9223372036854775807,4882216152-66,2653619465112,0.016205
262839856811,4882216152-70,245090478766,0.016205
1364439988599,4882216152-72,1321850352825,0.016205
1148439840834,4882216152-73,1137527361323,0.016205
1062039891555,4882216152-76,1048736770869,0.016205
2260253715516,4879540324-16,2248978832718,0.013214
2676210855724,4879540324-15,2674083717596,0.003433
1366651689422,4781188535-56,1366590125258,0.003876
1366622016817,4781188535-55,1366394188214,0.002907
1645239896327,4781188535-54,1636896622141,0.018677
1366624650414,4781188535-52,1366424330759,0.002552
2590195337191,4781188535-50,2588980362884,0.003696
2209055050625,4781188535-48,2208913188365,0.002289
9223372036854775807,4781188535-46,2677241697695,0.004051
2240397724915,4781188535-45,2240269663006,0.003082
2139132757896,4781188535-42,2138826221147,0.002026
1366499786436,4781188535-40,1366304027677,0.003696
2529906488774,4781188535-39,2529634973391,0.006165
1366475578996,4781188535-37,1366356342223,0.004051
1547618227841,4781188535-36,1547558823786,0.008545
2527501379698,4781188242-98,2527483610916,0.122803
2228393833746,4781188535-10,2228278155778,0.003696
1541074102445,4781188535-14,1541009679920,0.008636
1366316573486,4781188535-16,1365888103915,0.021118
2536958655604,4781188535-59,2536669170424,0.011353
1366300109119,4781188535-17,1366186354916,0.008362
2586555437076,4781188535-19,2586295907180,0.022552
2302785027097,4781188535-20,2302477441231,0.008011
2522067725090,4781188535-22,2520877171779,0.003696
1366314919661,4781188535-26,1366107401661,0.002907
2482602184932,4781188535-32,2481999894350,0.018402
1366653692764,4781188535-60,1365831382482,0.033203
2309885450141,4781188535-64,2309461594492,0.004051
1318764052177,4879540324-14,24672480,0.027130
2466040370747,4879540324-10,2440588004949,0.009338
2424746472890,4809715093-19,2423769860524,0.121460
2424353724844,4809715093-18,2423312300715,0.121460
2422711156766,4809715093-15,2421671051077,0.121460
2421965066405,4809715093-14,2420705259756,0.121460
2489416404857,4809715093-11,2488353695873,0.121460
2424352628118,4809714874-18,2423791120509,0.122803
2423095539886,4809714874-16,2422906385974,0.122803
2421964967607,4809714874-14,2421428731353,0.122803
2419921362327,4809714874-10,2419093661952,0.122803
2257105768522,4781188535-99,2256905616824,0.002731
2390004604258,4781188535-96,2389043920915,0.004051
2277911208733,4781188535-94,2277795439593,0.046936
1527476589698,4781188535-91,1527416376629,0.003433
2221767320890,4781188535-67,2221613085353,0.002907
2427022819772,4781188535-69,2426538242831,0.004227
2393896538368,4781188535-70,2393510734885,0.003960
2433694041068,4781188535-71,2433518441720,0.003345
2057785220063,4781188535-75,2056977954368,0.007751
1366650142507,4781188535-61,1366393877100,0.019104
1366815580195,4781188535-77,1366582344934,0.008102
2139327495251,4781188535-81,2139050881532,0.008896
1366836940833,4781188535-83,1366631024759,0.003521
2388546561241,4781188535-84,2375564341824,0.003433
2432451505402,4781188535-87,2432291749033,0.005989
2301007855389,4781188535-90,2300854473868,0.032654
1366815087524,4781188535-79,1347228474929,0.003788
1472439856968,4882216269-11,1460524971846,0.016205
2384767676022,4882216269-15,2360294251935,0.016205
1818039885759,4882216269-77,1801560378637,0.016205
1062039891554,4882216269-76,1048736770742,0.016205
781239857247,4882216269-75,765296545991,0.016205
1450839856757,4882216269-74,1411284691318,0.016205
1148439840833,4882216269-73,1137527361303,0.016205
262839856810,4882216269-70,245090478733,0.016205
2552440618525,4882216269-68,2521977075647,0.016205
2660359061382,4882216269-65,2617339824648,0.016205
1715302837223,4982357443-866,1698454009676,0.047546
1714945548941,4982357443-24,1697342227591,0.014969
2055639858044,4982357443-23,2043881277109,0.036743
1714809533772,4982357443-18,1698486073104,0.044495
2228439842876,4982357443-14,2199658932747,0.034851
2055639858044,4982357443-10,2029881421770,0.035950
2617239913002,4882216269-99,2595039161694,0.016205
1580439846716,4882216269-98,1565786455030,0.016205
1926039859699,4882216269-97,1910216924486,0.016205
2617239913002,4882216269-84,2589566668553,0.016205
9223372036854775807,4882216269-86,2618642661066,0.016205
1731639984078,4882216269-89,1727213866731,0.016205
2358039842052,4882216269-90,2316827643567,0.016205
1969239850551,4882216269-92,1938410019213,0.016205
1558839848715,4882216269-95,1549795202275,0.016205
1645239896328,4882216269-63,1628439275335,0.016205
2678866644796,4142561493-111,2673956799763,0.008102
2139080478911,4882216269-39,2113838061449,0.016205
2228439842875,4882216269-36,2206035539777,0.016205
1652811778837,4882216269-34,1643938011907,0.016205
2400163062709,4882216269-33,2381159615957,0.016205
1040439882262,4882216269-32,1021475044888,0.016205
2250039893928,4882216269-30,2220682338703,0.016205
2250039893928,4882216269-20,2220723100707,0.016205
2163639858808,4882216269-21,2133366942306,0.016205
2371275148152,4882216269-22,2370415134836,0.016205
2509239843474,4882216269-23,2481126269909,0.016205
2660439848680,4882216269-26,2614888330332,0.016205
2386345043868,4882216269-14,2368594020980,0.016205
2595639843116,4882216269-40,2551147072032,0.016205
2228439842875,4882216269-62,2219712155185,0.016205
2530840337845,4882216269-61,2518421851585,0.016205
997239872529,4882216269-60,976121337960,0.016205
2466040370748,4882216269-45,2444799240435,0.016205
1494039883266,4882216269-49,1459679633028,0.016205
2228439842875,4882216269-54,2227361396390,0.016205
2372967954068,4882216269-56,2353807884811,0.016205
2314839845868,4882216269-43,2295489363733,0.016205
